"Q26","Q5Post","Student_ID","Q3Post","Q48","Intstr_Gender","Institution_ID","Calc_Grade","Instr_Age","Instr_Prep_Calc","Stud_Work","Stud_Extra","Instr_Withdraw","Instr_Fail","Instr_Pass","Q18Post_AskedQs","Q18Post_Listened","Q18Post_Applications","Q18Post_Time","Q18Post_ProblemSolver","Q18Post_Explanations","Q18Post_Appointments","Q18Post_Discouraged"
4,1,16133,1,3,0,24,NA,24,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
2,1,16142,1,2,0,24,NA,24,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,16119,1,3,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
3,1,16198,1,3,0,24,NA,26,NA,NA,NA,1,14,85,1,1,1,1,1,1,1,1
4,1,16173,1,2,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
2,1,16163,1,2,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
2,1,16199,1,2,1,24,NA,25,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,16204,1,3,0,24,NA,24,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,16176,1,3,0,24,NA,25,NA,NA,NA,2,10,88,1,1,1,1,1,1,1,1
4,1,16195,1,2,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
4,1,16149,1,2,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
4,1,16168,1,3,0,24,NA,24,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,4,11156,4,2,0,24,NA,25,3,0,8,2,10,88,6,6,6,6,6,6,6,7
4,1,16171,1,2,1,24,NA,25,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,16170,1,3,0,24,NA,24,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,16179,1,3,0,24,NA,24,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,16138,1,2,0,24,NA,24,NA,NA,NA,5,20,75,1,1,1,1,1,1,1,1
4,1,16185,1,2,0,24,NA,25,NA,NA,NA,2,10,88,1,1,1,1,1,1,1,1
4,1,16125,1,3,0,24,NA,25,NA,NA,NA,2,10,88,1,1,1,1,1,1,1,1
2,1,16200,1,2,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
4,1,16189,1,2,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
4,1,16209,1,3,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
4,1,16123,1,2,0,24,NA,25,NA,NA,NA,2,10,88,1,1,1,1,1,1,1,1
4,1,16126,1,2,0,24,NA,24,NA,NA,NA,5,20,75,1,1,1,1,1,1,1,1
4,1,16152,1,3,0,24,NA,24,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,16147,1,3,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
4,1,16212,1,3,0,24,NA,25,NA,NA,NA,2,10,88,1,1,1,1,1,1,1,1
4,1,16140,1,1,0,24,NA,24,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,16210,1,2,0,24,NA,25,NA,NA,NA,2,10,88,1,1,1,1,1,1,1,1
4,1,16127,1,2,0,24,NA,24,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,16191,1,2,1,24,NA,25,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,16164,1,3,0,24,NA,24,NA,NA,NA,5,20,75,1,1,1,1,1,1,1,1
2,1,16156,1,2,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
4,1,16122,1,3,1,24,NA,25,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,16180,1,3,0,24,NA,24,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,16155,1,3,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
4,1,16196,1,3,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
4,4,11151,4,2,0,24,NA,25,3,0,0,2,10,88,2,2,2,2,2,6,6,3
4,1,16181,1,3,0,24,NA,24,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,16206,1,3,0,24,NA,25,NA,NA,NA,2,10,88,1,1,1,1,1,1,1,1
4,1,16136,1,3,0,24,NA,26,NA,NA,NA,1,14,85,1,1,1,1,1,1,1,1
4,1,16157,1,3,0,24,NA,24,NA,NA,NA,5,20,75,1,1,1,1,1,1,1,1
2,2,11155,4,2,0,24,NA,26,3,0,3,1,14,85,6,6,6,6,6,6,6,7
4,1,16121,1,3,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
4,1,16134,1,3,0,24,NA,24,NA,NA,NA,5,20,75,1,1,1,1,1,1,1,1
4,1,16153,1,2,0,24,NA,24,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,16177,1,3,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
2,1,16202,1,2,0,24,NA,24,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,16145,1,2,0,24,NA,25,NA,NA,NA,2,10,88,1,1,1,1,1,1,1,1
4,1,11158,1,3,0,24,NA,24,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,16211,1,3,0,24,NA,26,NA,NA,NA,1,14,85,1,1,1,1,1,1,1,1
4,1,16193,1,3,1,24,NA,25,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,16154,1,2,0,24,NA,25,NA,NA,NA,2,10,88,1,1,1,1,1,1,1,1
4,1,16146,1,3,0,24,NA,24,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,16166,1,3,0,24,NA,26,NA,NA,NA,1,14,85,1,1,1,1,1,1,1,1
4,1,16141,1,3,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
2,1,16159,1,2,0,24,NA,24,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,16139,1,3,1,24,NA,25,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,16207,1,2,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
4,1,16178,1,3,1,24,NA,25,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,16182,1,3,0,24,NA,25,NA,NA,NA,2,10,88,1,1,1,1,1,1,1,1
4,1,16203,1,3,0,24,NA,26,NA,NA,NA,1,14,85,1,1,1,1,1,1,1,1
4,1,16132,1,2,0,24,NA,24,NA,NA,NA,5,20,75,1,1,1,1,1,1,1,1
4,4,11157,4,3,0,24,NA,26,8,0,3,1,14,85,2,2,6,6,6,2,2,6
4,1,16160,1,3,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
4,1,16192,1,3,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
4,1,16161,1,3,0,24,NA,25,NA,NA,NA,2,10,88,1,1,1,1,1,1,1,1
4,1,16187,1,2,1,24,NA,25,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,16129,1,3,1,24,NA,25,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,16174,1,3,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
4,1,16144,1,3,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
4,1,16151,1,2,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
4,1,16165,1,3,0,24,NA,24,NA,NA,NA,5,20,75,1,1,1,1,1,1,1,1
4,1,16131,1,3,0,24,NA,24,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,16158,1,2,1,24,NA,25,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,16128,1,3,1,24,NA,25,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,16183,1,3,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
4,1,16208,1,3,0,24,NA,25,NA,NA,NA,2,10,88,1,1,1,1,1,1,1,1
4,1,16188,1,2,0,24,NA,24,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,16150,1,2,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
4,1,16201,1,3,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
4,1,16124,1,2,1,24,NA,57,NA,NA,NA,5,12,83,1,1,1,1,1,1,1,1
4,1,16120,1,2,0,24,NA,24,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,4,11154,4,3,0,24,NA,26,3,3,0,1,14,85,2,2,2,4,2,6,2,3
1,1,21624,4,1,0,24,NA,25,3,0,0,2,10,88,4,4,4,5,2,4,6,7
1,4,21625,4,1,0,24,NA,25,3,0,3,2,10,88,5,2,4,4,4,4,2,3
1,4,21626,4,1,0,24,NA,25,3,0,3,2,10,88,7,5,3,3,7,4,2,2
1,1,21627,4,1,0,24,NA,26,8,8,8,1,14,85,2,6,2,2,6,2,2,3
1,4,21628,4,1,0,24,NA,26,18,0,0,1,14,85,2,6,6,6,2,2,2,7
1,4,21629,4,1,0,24,NA,25,3,0,8,2,10,88,5,2,3,3,4,1,2,4
1,1,21630,4,1,0,24,NA,25,3,0,3,2,10,88,2,2,4,2,4,2,6,7
1,4,21631,4,1,0,24,NA,24,3,0,8,5,20,75,2,6,6,5,2,4,6,3
1,4,21632,4,1,0,24,NA,26,3,0,3,1,14,85,2,2,4,4,4,6,4,3
1,2,21633,2,1,0,24,NA,26,8,0,8,1,14,85,2,2,4,2,2,2,6,7
4,1,23505,1,1,1,24,NA,25,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
1,1,23506,1,1,0,24,NA,26,NA,NA,NA,1,14,85,1,1,1,1,1,1,1,1
1,1,23507,1,1,0,24,NA,26,NA,NA,NA,1,14,85,1,1,1,1,1,1,1,1
4,1,23508,1,1,0,24,NA,26,NA,NA,NA,1,14,85,1,1,1,1,1,1,1,1
1,1,23509,1,1,0,24,NA,26,NA,NA,NA,1,14,85,1,1,1,1,1,1,1,1
1,1,23510,1,1,0,24,NA,24,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
1,1,23511,1,1,0,24,NA,25,NA,NA,NA,2,10,88,1,1,1,1,1,1,1,1
1,1,23512,1,1,0,24,NA,25,NA,NA,NA,2,10,88,1,1,1,1,1,1,1,1
4,1,23513,1,1,0,24,NA,25,NA,NA,NA,2,10,88,1,1,1,1,1,1,1,1
1,4,24551,4,1,0,24,NA,26,NA,NA,NA,1,14,85,2,2,2,2,2,2,2,7
1,4,24552,3,1,0,24,NA,26,NA,NA,NA,1,14,85,1,1,1,1,1,1,1,1
1,4,24553,4,1,0,24,NA,26,NA,NA,NA,1,14,85,1,1,1,1,1,1,1,1
1,1,24554,4,1,0,24,NA,26,NA,NA,NA,1,14,85,1,1,1,1,1,1,1,1
1,4,24555,4,1,0,24,NA,26,NA,NA,NA,1,14,85,1,1,1,1,1,1,1,1
1,4,24556,4,1,0,24,NA,25,NA,NA,NA,2,10,88,1,1,1,1,1,1,1,1
4,1,15207,1,2,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15228,1,3,1,11,NA,29,NA,NA,NA,30,30,40,1,1,1,1,1,1,1,1
3,1,15208,1,3,1,11,NA,53,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,15206,1,3,1,11,NA,53,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,15205,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15267,1,3,1,11,NA,33,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
4,1,15237,1,3,1,11,NA,33,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
3,4,10676,4,2,1,11,NA,56,3,18,3,5,30,65,4,4,2,2,4,4,2,3
4,1,15257,1,3,1,11,NA,33,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
4,1,15286,1,2,0,11,NA,NA,NA,NA,NA,15,25,60,1,1,1,1,1,1,1,1
4,1,15215,1,3,1,11,NA,33,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
4,1,10684,4,2,1,11,NA,53,8,0,8,5,15,80,2,2,2,2,2,2,2,3
4,1,15268,1,3,1,11,NA,29,NA,NA,NA,30,30,40,1,1,1,1,1,1,1,1
4,1,15298,1,3,1,11,NA,33,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
3,1,15291,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
2,1,15255,1,2,1,11,NA,68,NA,NA,NA,20,10,70,1,1,1,1,1,1,1,1
3,1,15305,1,2,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15243,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15200,1,2,0,11,NA,NA,NA,NA,NA,15,25,60,1,1,1,1,1,1,1,1
2,1,15299,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,3,10682,3,2,1,11,3,56,3,8,8,5,30,65,4,2,2,4,4,4,6,7
4,1,15210,1,3,1,11,NA,33,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
3,3,10661,3,2,1,11,2.67,56,3,0,3,5,30,65,2,2,2,3,1,4,2,4
4,4,10668,4,3,1,11,NA,56,3,13,3,5,30,65,2,2,6,2,2,4,2,3
4,1,15289,1,3,1,11,NA,29,NA,NA,NA,30,30,40,1,1,1,1,1,1,1,1
4,1,15241,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15244,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
2,1,15242,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15287,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,3,10667,3,3,1,11,NA,56,3,0,3,5,30,65,5,2,2,2,5,2,2,3
4,1,15248,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15211,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,4,10678,4,3,1,11,NA,56,3,0,18,5,30,65,4,2,2,2,4,6,4,3
4,4,10662,4,2,1,11,2,56,3,0,18,5,30,65,4,2,2,2,2,2,2,5
4,4,10690,4,3,1,11,0,56,3,0,18,5,30,65,3,5,4,3,5,5,3,4
4,1,15240,1,3,1,11,NA,53,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,15297,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15281,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15216,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
1,1,15201,1,3,1,11,NA,53,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,15290,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,10669,4,3,1,11,NA,29,3,13,3,30,30,40,2,4,6,2,2,4,2,7
4,1,15256,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15224,1,3,1,11,NA,53,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,15280,1,2,1,11,NA,53,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,15245,1,2,0,11,NA,NA,NA,NA,NA,15,25,60,1,1,1,1,1,1,1,1
2,1,15263,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15265,1,2,1,11,NA,53,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,15274,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15253,1,3,1,11,NA,33,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
4,2,10666,3,2,1,11,NA,56,3,0,8,5,30,65,7,5,2,5,5,5,2,4
4,1,15222,1,2,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
3,1,15252,1,2,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15294,1,2,1,11,NA,53,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
2,1,15250,1,3,1,11,NA,53,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,15262,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15233,1,2,0,11,NA,NA,NA,NA,NA,15,25,60,1,1,1,1,1,1,1,1
4,1,15264,1,3,0,11,NA,NA,NA,NA,NA,15,25,60,1,1,1,1,1,1,1,1
4,4,10657,2,2,1,11,NA,56,3,0,25.5,5,30,65,4,4,2,2,2,4,2,3
4,4,10681,4,3,1,11,NA,56,3,0,3,5,30,65,2,6,6,3,2,4,6,5
4,1,15217,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
2,1,15213,1,3,1,11,NA,53,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,15249,1,3,1,11,NA,33,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
4,1,15303,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15293,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
2,1,15230,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15266,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,4,10689,4,3,1,11,2.67,33,8,0,3,NA,NA,NA,6,6,6,6,6,6,6,3
4,1,15239,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15238,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,4,10663,4,3,1,11,3.33,56,3,0,8,5,30,65,4,4,4,5,4,4,4,5
4,1,15209,1,3,1,11,NA,33,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
4,4,10664,4,3,1,11,4,33,13,0,0,NA,NA,NA,6,6,6,6,5,6,6,7
3,4,10665,4,3,1,11,4,56,8,0,0,5,30,65,5,1,2,2,5,2,2,7
4,1,15284,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15292,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
2,1,15261,1,3,1,11,NA,33,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
4,1,15288,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15282,1,2,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,4,10655,4,3,1,11,NA,56,3,0,8,5,30,65,4,4,4,4,4,4,4,5
2,2,10673,3,2,1,11,1.67,56,3,0,8,5,30,65,4,4,4,5,5,5,2,5
4,1,15247,1,3,1,11,NA,68,NA,NA,NA,20,10,70,1,1,1,1,1,1,1,1
4,1,15272,1,3,1,11,NA,53,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,15279,1,3,1,11,NA,33,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
4,1,15285,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
3,1,15269,1,2,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,4,10685,4,3,1,11,NA,56,3,0,35,5,30,65,3,5,2,3,5,5,2,5
4,4,10670,4,2,1,11,NA,53,3,3,8,5,15,80,2,5,2,2,5,4,2,3
4,1,15223,1,3,1,11,NA,68,NA,NA,NA,20,10,70,1,1,1,1,1,1,1,1
4,3,10672,4,2,1,11,NA,56,3,0,3,5,30,65,5,5,4,4,5,4,4,5
4,1,15300,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,4,10680,4,3,1,11,NA,56,8,0,0,5,30,65,3,6,2,4,4,2,3,7
4,4,10671,4,2,1,11,NA,53,3,0,3,5,15,80,3,3,4,5,5,5,4,5
4,1,15231,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,4,10688,4,3,1,11,NA,53,8,0,8,5,15,80,4,2,2,2,2,4,4,7
4,4,10679,4,2,1,11,NA,56,3,0,3,5,30,65,4,4,4,5,5,4,4,5
4,1,15251,1,2,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15304,1,3,0,11,NA,NA,NA,NA,NA,15,25,60,1,1,1,1,1,1,1,1
4,1,15235,1,2,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15258,1,3,1,11,NA,68,NA,NA,NA,20,10,70,1,1,1,1,1,1,1,1
4,1,15301,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,4,10660,4,3,1,11,4,29,0,0,3,30,30,40,2,2,6,6,6,4,4,3
4,1,15214,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15234,1,3,0,11,NA,NA,NA,NA,NA,15,25,60,1,1,1,1,1,1,1,1
2,1,15225,1,3,1,11,NA,33,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
2,1,15296,1,2,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15202,1,3,1,11,NA,33,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
3,1,15203,1,3,1,11,NA,33,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
2,3,10654,3,2,1,11,4,56,3,0,13,5,30,65,2,4,5,5,3,3,2,3
4,1,15204,1,2,1,11,NA,50,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,15212,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15283,1,3,1,11,NA,68,NA,NA,NA,20,10,70,1,1,1,1,1,1,1,1
4,4,10675,4,3,1,11,1.67,56,8,13,8,5,30,65,3,3,5,5,5,3,2,3
4,1,15270,1,2,1,11,NA,33,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
2,1,15271,1,3,1,11,NA,53,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,15226,1,2,1,11,NA,53,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,15278,1,3,1,11,NA,29,NA,NA,NA,30,30,40,1,1,1,1,1,1,1,1
4,1,15218,1,2,1,11,NA,29,NA,NA,NA,30,30,40,1,1,1,1,1,1,1,1
4,1,15277,1,3,1,11,NA,33,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
3,3,10674,3,2,1,11,NA,56,3,0,13,5,30,65,2,4,2,3,3,3,4,3
4,1,15227,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15275,1,2,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,4,10687,4,2,1,11,NA,53,3,0,3,5,15,80,7,3,5,7,3,3,4,2
4,4,10686,4,3,1,11,4,56,3,0,8,5,30,65,2,2,2,2,2,2,2,2
4,4,10658,4,2,1,11,NA,56,3,0,0,5,30,65,2,2,5,5,3,4,2,3
4,4,10677,4,2,1,11,1.67,29,8,0,3,30,30,40,3,5,5,5,5,3,4,5
4,1,15254,1,2,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,4,10683,4,3,1,11,1.67,56,3,0,0,5,30,65,4,1,4,2,2,6,2,7
4,4,10659,4,3,1,11,2.67,56,3,0,8,5,30,65,4,4,2,3,4,2,2,3
4,1,15219,1,2,1,11,NA,53,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,15246,1,2,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
3,1,15221,1,2,1,11,NA,53,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,15232,1,2,1,11,NA,33,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
4,1,15259,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15220,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,1,15236,1,3,1,11,NA,68,NA,NA,NA,20,10,70,1,1,1,1,1,1,1,1
4,1,15302,1,2,1,11,NA,29,NA,NA,NA,30,30,40,1,1,1,1,1,1,1,1
4,1,15295,1,2,1,11,NA,33,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
4,1,15276,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
4,4,10656,4,2,1,11,NA,56,8,8,13,5,30,65,2,2,2,4,2,2,4,7
4,1,15260,1,3,1,11,NA,56,NA,NA,NA,5,30,65,1,1,1,1,1,1,1,1
1,4,21361,4,1,0,11,3,NA,3,0,3,15,25,60,2,2,2,3,4,4,4,4
1,2,21362,3,1,0,11,4,NA,8,8,13,15,25,60,4,2,2,5,3,5,6,2
1,4,21363,4,1,0,11,3,NA,3,0,8,15,25,60,3,4,4,4,4,4,2,3
1,4,21364,4,1,0,11,1,NA,3,0,0,15,25,60,7,7,3,3,3,3,2,7
1,4,21365,3,1,0,11,0.67,NA,3,8,3,15,25,60,3,3,3,3,7,7,4,7
1,4,21366,4,1,0,11,2.67,NA,3,0,18,15,25,60,7,3,3,7,7,7,3,2
1,1,21367,4,1,0,11,3.33,NA,3,0,13,15,25,60,1,1,1,1,1,1,1,1
1,4,21369,4,1,0,11,0,NA,3,0,3,15,25,60,4,2,2,4,4,6,2,3
1,4,21370,4,1,0,11,2.33,NA,3,8,13,15,25,60,4,6,5,4,2,4,5,5
1,4,21371,4,1,0,11,2,NA,0,8,3,15,25,60,6,6,6,6,2,6,6,7
1,4,21372,4,1,0,11,NA,NA,8,0,3,15,25,60,4,4,2,4,4,4,2,3
1,4,21373,4,1,0,11,NA,NA,3,0,3,15,25,60,2,2,2,2,2,2,2,2
1,3,21374,3,1,1,11,NA,33,3,3,3,NA,NA,NA,4,4,2,2,4,4,5,3
1,4,21375,4,1,0,11,NA,NA,3,13,3,15,25,60,4,4,4,4,4,4,4,4
1,4,21376,4,1,0,11,NA,NA,8,3,3,15,25,60,5,4,5,4,5,4,5,4
1,4,21377,4,1,0,11,NA,NA,8,8,35,15,25,60,4,4,4,4,4,4,4,4
1,4,21378,3,1,0,11,NA,NA,3,0,0,15,25,60,5,3,2,5,3,3,3,6
1,4,21379,4,1,0,11,NA,NA,0,0,8,15,25,60,4,4,4,4,5,7,2,3
1,4,21380,4,1,0,11,NA,NA,3,0,0,15,25,60,4,4,4,4,5,4,4,4
1,3,21381,3,1,1,11,NA,33,8,0,8,NA,NA,NA,2,2,2,4,4,2,2,3
1,4,21382,2,1,0,11,NA,NA,3,13,0,15,25,60,4,4,4,5,4,5,5,4
1,1,21383,4,1,0,11,NA,NA,3,0,8,15,25,60,2,2,2,5,4,2,4,3
1,4,21384,3,1,0,11,NA,NA,3,0,3,15,25,60,4,2,2,5,5,4,6,3
